,source,target,flags
4585,3541,G5610,10000
4586,3542,G5620,10000
4587,3543,G5630,10000
4588,3544,G5640,10000
4589,3545,G587,0
4590,3548,G5680,10000
4591,3549,G5690,10000
4592,3550,G5700,10000
4593,3551,G5710,10000
4594,3552,G5720,10000
4595,3553,G5730,10000
4596,3554,G5740,10000
4597,3555,G5750,10000
4598,3556,G5760,10000
4599,35571,G5770,10000
4600,35579,G5780,10000
4601,3558,G5790,10000
4602,3559,G589,10000
4603,3560,G600,10000
4604,3561,G600,10000
4605,3562,G600,10000
4606,3563,G601,0
4607,3564,G603,0
4608,3568,G608,10000
4609,3569,G609,10000
4610,3570,G610,0
4611,3571,G63,10000
4612,3572,E0842,10000
4613,3572,E0942,10000
4614,3572,E1042,10000
4615,3572,E1142,10000
4616,3572,E1342,10000
4617,3573,G63,10000
4618,3574,G63,10000
4619,3575,G621,0
4620,3576,G620,0
4621,3577,G622,10000
4622,35781,G6181,0
4623,35782,G6281,0
4624,35789,G6182,10000
4625,35789,G6189,10000
4626,3579,G619,10000
4627,35800,G7000,0
4628,35801,G7001,0
4629,3581,G733,0
4630,3582,G701,0
4631,35830,G7080,0
4632,35831,G731,0
4633,35839,G7081,0
4634,3588,G702,10000
4635,3588,G7089,10000
4636,3589,G709,0
4637,3590,G712,10000
4638,3591,G710,0
4639,35921,G7111,0
4640,35922,G7112,0
4641,35923,G7113,0
4642,35924,G7114,0
4643,35929,G7119,0
4644,3593,G723,0
4645,3594,G722,10000
4646,3595,G737,10000
4647,3596,G737,10000
4648,35971,G7241,0
4649,35979,G7249,10000
4650,35981,G7281,0
4651,35989,G7289,10000
4652,3599,G729,10000
4653,36000,H44009,10000
4654,36001,H44009,10000
4655,36002,H44019,10000
4656,36003,H44009,10000
4657,36004,H44029,10000
4658,36011,H44139,10000
4659,36012,H44119,10000
4660,36013,H33129,10000
4661,36013,H44129,10000
4662,36014,H16249,10000
4663,36019,H4419,0
4664,36020,H4430,0
4665,36021,H4420,10000
4666,36021,H4421,10000
4667,36021,H4422,10000
4668,36021,H4423,10000
4669,36021,H442A1,10000
4670,36021,H442A2,10000
4671,36021,H442A3,10000
4672,36021,H442A9,10000
4673,36021,H442B1,10000
4674,36021,H442B2,10000
4675,36021,H442B3,10000
4676,36021,H442B9,10000
4677,36021,H442C1,10000
4678,36021,H442C2,10000
4679,36021,H442C3,10000
4680,36021,H442C9,10000
4681,36021,H442D1,10000
4682,36021,H442D2,10000
4683,36021,H442D3,10000
4684,36021,H442D9,10000
4685,36021,H442E1,10000
4686,36021,H442E2,10000
4687,36021,H442E3,10000
4688,36021,H442E9,10000
4689,36023,H44329,10000
4690,36024,H44319,10000
4691,36029,H44399,10000
4692,36030,H4440,0
4693,36031,H44449,10000
4694,36032,H44429,10000
4695,36033,H44439,10000
4696,36034,H44419,10000
4697,36040,H4450,0
4698,36041,H44529,10000
4699,36042,H44519,10000
4700,36043,H44819,10000
4701,36044,H44539,10000
4702,36050,H44609,10000
4703,36051,H44619,10000
4704,36052,H44629,10000
4705,36053,H44639,10000
4706,36054,H44659,10000
4707,36055,H44649,10000
4708,36059,H44699,10000
4709,36060,H44709,10000
4710,36061,H44719,10000
4711,36062,H44729,10000
4712,36063,H44739,10000
4713,36064,H44759,10000
4714,36065,H44749,10000
4715,36069,H44799,10000
4716,36081,H44829,10000
4717,36089,H4489,0
4718,3609,H449,0
4719,36100,H33009,10000
4720,36101,H33019,10000
4721,36102,H33029,10000
4722,36103,H33039,10000
4723,36104,H33049,10000
4724,36105,H33059,10000
4725,36106,H338,10000
4726,36107,H33059,10000
4727,36110,H33109,10000
4728,36111,H33199,10000
4729,36112,H33199,10000
4730,36113,H33199,10000
4731,36114,H33199,10000
4732,36119,H33119,10000
4733,36119,H33199,10000
4734,3612,H3323,10000
4735,36130,H33309,10000
4736,36131,H33329,10000
4737,36132,H33319,10000
4738,36133,H33339,10000
4739,36181,H3343,10000
4740,36189,H338,10000
4741,3619,H3320,10000
4742,36201,E11319,10000
4743,36202,E113591,10000
4744,36202,E113592,10000
4745,36202,E113593,10000
4746,36202,E113599,10000
4747,36203,E113291,10000
4748,36203,E113292,10000
4749,36203,E113293,10000
4750,36203,E113299,10000
4751,36204,E113291,10000
4752,36204,E113292,10000
4753,36204,E113293,10000
4754,36204,E113299,10000
4755,36205,E113391,10000
4756,36205,E113392,10000
4757,36205,E113393,10000
4758,36205,E113399,10000
4759,36206,E113491,10000
4760,36206,E113492,10000
4761,36206,E113493,10000
4762,36206,E113499,10000
4763,36207,E11311,10000
4764,36210,H3500,0
4765,36211,H35039,10000
4766,36212,H35029,10000
4767,36213,H35019,10000
4768,36214,H35049,10000
4769,36215,H35079,10000
4770,36216,H35059,10000
4771,36217,H3509,0
4772,36218,H35069,10000
4773,36220,H35109,10000
4774,36221,H35179,10000
4775,36222,H35119,10000
4776,36223,H35129,10000
4777,36224,H35139,10000
4778,36225,H35149,10000
4779,36226,H35159,10000
4780,36227,H35169,10000
4781,36229,H3523,10000
4782,36230,H349,0
4783,36231,H3413,10000
4784,36232,H34239,10000
4785,36233,H34219,10000
4786,36234,H3400,10000
4787,36235,H348110,10000
4788,36235,H348111,10000
4789,36235,H348112,10000
4790,36235,H348120,10000
4791,36235,H348121,10000
4792,36235,H348122,10000
4793,36235,H348130,10000
4794,36235,H348131,10000
4795,36235,H348132,10000
4796,36235,H348190,10000
4797,36235,H348191,10000
4798,36235,H348192,10000
4799,36236,H348310,10000
4800,36236,H348311,10000
4801,36236,H348312,10000
4802,36236,H348320,10000
4803,36236,H348321,10000
4804,36236,H348322,10000
4805,36236,H348330,10000
4806,36236,H348331,10000
4807,36236,H348332,10000
4808,36236,H348390,10000
4809,36236,H348391,10000
4810,36236,H348392,10000
4811,36237,H34829,10000
4812,36240,H3570,0
4813,36241,H35719,10000
4814,36242,H35729,10000
4815,36243,H35739,10000
4816,36250,H3530,0
4817,36251,H353110,10000
4818,36251,H353111,10000
4819,36251,H353112,10000
4820,36251,H353113,10000
4821,36251,H353114,10000
4822,36251,H353120,10000
4823,36251,H353121,10000
4824,36251,H353122,10000
4825,36251,H353123,10000
4826,36251,H353124,10000
4827,36251,H353130,10000
4828,36251,H353131,10000
4829,36251,H353132,10000
4830,36251,H353133,10000
4831,36251,H353134,10000
4832,36251,H353190,10000
4833,36251,H353191,10000
4834,36251,H353192,10000
4835,36251,H353193,10000
4836,36251,H353194,10000
4837,36252,H353210,10000
4838,36252,H353211,10000
4839,36252,H353212,10000
4840,36252,H353213,10000
4841,36252,H353220,10000
4842,36252,H353221,10000
4843,36252,H353222,10000
4844,36252,H353223,10000
4845,36252,H353230,10000
4846,36252,H353231,10000
4847,36252,H353232,10000
4848,36252,H353233,10000
4849,36252,H353290,10000
4850,36252,H353291,10000
4851,36252,H353292,10000
4852,36252,H353293,10000
4853,36253,H35359,10000
4854,36254,H35349,10000
4855,36255,H35389,10000
4856,36256,H35379,10000
4857,36257,H35369,10000
4858,36260,H3540,0
4859,36261,H35439,10000
4860,36262,H35429,10000
4861,36263,H35419,10000
4862,36264,H35449,10000
4863,36265,H35459,10000
4864,36266,H35469,10000
4865,36270,H3550,0
4866,36271,H36,10000
4867,36272,H36,10000
4868,36273,H3551,0
4869,36274,H3552,0
4870,36275,H3553,0
4871,36276,H3554,0
4872,36277,H31101,10000
4873,36281,H3560,10000
4874,36282,H3589,10000
4875,36283,H3581,0
4876,36284,H3582,0
4877,36285,H3589,10000
4878,36289,H3589,10000
4879,3629,H359,0
4880,36300,H30009,10000
4881,36301,H30019,10000
4882,36303,H30029,10000
4883,36304,H30039,10000
4884,36305,H30019,10000
4885,36306,H30049,10000
4886,36307,H30029,10000
4887,36308,H30039,10000
4888,36310,H30109,10000
4889,36311,H30119,10000
4890,36312,H30129,10000
4891,36313,H30139,10000
4892,36314,H30109,10000
4893,36315,H30149,10000
4894,36320,H3093,10000
4895,36321,H3023,10000
4896,36322,H30819,10000
4897,36330,H31009,10000
4898,36331,H31029,10000
4899,36332,H31019,10000
4900,36333,H31019,10000
4901,36334,H31099,10000
4902,36335,H31099,10000
4903,36340,H31109,10000
4904,36341,H31119,10000
4905,36342,H31129,10000
4906,36343,H3533,0
4907,36350,H3120,0
4908,36351,H3129,10000
4909,36352,H3129,10000
4910,36353,H3122,10000
4911,36354,H3122,10000
4912,36355,H3121,0
4913,36356,H3129,10000
4914,36357,H3123,0
4915,36361,H31309,10000
4916,36362,H31319,10000
4917,36363,H31329,10000
4918,36370,H31409,10000
4919,36371,H31429,10000
4920,36372,H31419,10000
4921,3638,H318,10000
4922,3639,H319,0
4923,36400,H2000,0
4924,36401,H20019,10000
4925,36402,H20029,10000
4926,36403,H20039,10000
4927,36404,H20049,10000
4928,36405,H20059,10000
4929,36410,H2013,10000
4930,36411,H209,10000
4931,36421,H20819,10000
4932,36422,H4040X0,10000
4933,36423,H2023,10000
4934,36424,H20829,10000
4935,3643,H209,10000
4936,36441,H2103,10000
4937,36442,H211X9,10000
4938,36451,H21269,10000
4939,36452,H21259,10000
4940,36453,H21239,10000
4941,36454,H21249,10000
4942,36455,H21279,10000
4943,36456,H21219,10000
4944,36457,H21229,10000
4945,36459,H2129,0
4946,36460,H21309,10000
4947,36461,H21329,10000
4948,36462,H21319,10000
4949,36463,H21349,10000
4950,36464,H21359,10000
4951,36470,H21509,10000
4952,36471,H21549,10000
4953,36472,H21519,10000
4954,36473,H21529,10000
4955,36474,H2143,10000
4956,36475,H21569,10000
4957,36476,H21539,10000
4958,36477,H21559,10000
4959,36481,H2181,0
4960,36482,H2182,0
4961,36489,H2189,10000
4962,3649,H219,0
4963,36500,H40009,10000
4964,36501,H40019,10000
4965,36502,H40039,10000
4966,36503,H40049,10000
4967,36504,H40059,10000
4968,36505,H40029,10000
4969,36506,H40069,10000
4970,36510,H4010X0,10000
4971,36510,H4010X1,10000
4972,36510,H4010X2,10000
4973,36510,H4010X3,10000
4974,36510,H4010X4,10000
4975,36511,H401110,10000
4976,36511,H401111,10000
4977,36511,H401112,10000
4978,36511,H401113,10000
4979,36511,H401114,10000
4980,36511,H401120,10000
4981,36511,H401121,10000
4982,36511,H401122,10000
4983,36511,H401123,10000
4984,36511,H401124,10000
4985,36511,H401130,10000
4986,36511,H401131,10000
4987,36511,H401132,10000
4988,36511,H401133,10000
4989,36511,H401134,10000
4990,36511,H401190,10000
4991,36511,H401191,10000
4992,36511,H401192,10000
4993,36511,H401193,10000
4994,36511,H401194,10000
4995,36512,H401290,10000
4996,36513,H401390,10000
4997,36514,Q150,10000
4998,36515,H40159,10000
4999,36520,H4020X0,10000
5000,36520,H4020X1,10000
5001,36520,H4020X2,10000
5002,36520,H4020X3,10000
5003,36520,H4020X4,10000
5004,36521,H40239,10000
5005,36522,H40219,10000
5006,36523,H402290,10000
5007,36524,H40249,10000
5008,36531,H4060X0,10000
5009,36532,H4060X0,10000
5010,36541,H4089,10000
5011,36542,H4089,10000
5012,36543,H4089,10000
5013,36544,H42,10000
5014,36551,H4089,10000
5015,36552,H401490,10000
5016,36559,H4050X0,10000
5017,36560,H4050X0,10000
5018,36561,H4050X0,10000
5019,36562,H4040X0,10000
5020,36563,H4089,10000
5021,36564,H4050X0,10000
5022,36565,H4030X0,10000
5023,36570,NoDx,11000
5024,36571,NoDx,11000
5025,36572,NoDx,11000
5026,36573,NoDx,11000
5027,36574,NoDx,11000
5028,36581,H40829,10000
5029,36582,H40819,10000
5030,36583,H40839,10000
5031,36589,H4089,10000
5032,3659,H409,0
5033,36600,H26009,10000
5034,36601,H26049,10000
5035,36602,H26059,10000
5036,36603,H26019,10000
5037,36604,H26039,10000
5038,36609,H26069,10000
5039,36609,H2609,10000
5040,36610,H259,0
5041,36611,H2589,10000
5042,36612,H25099,10000
5043,36613,H25039,10000
5044,36614,H25049,10000
5045,36615,H25019,10000
5046,36616,H2510,10000
5047,36617,H2589,10000
5048,36618,H2520,10000
5049,36619,H25819,10000
5050,36619,H2589,10000
5051,36620,H26109,10000
5052,36621,H26119,10000
5053,36622,H26139,10000
5054,36623,H26129,10000
5055,36630,H2620,0
5056,36631,H26239,10000
5057,36632,H26229,10000
5058,36633,H26219,10000
5059,36634,H26229,10000
5060,36641,E0836,10000
5061,36641,E0936,10000
5062,36641,E1036,10000
5063,36641,E1136,10000
5064,36641,E1336,10000
5065,36642,H28,10000
5066,36643,H28,10000
5067,36644,H28,10000
5068,36645,H2630,10000
5069,36646,H268,10000
5070,36650,H2640,0
5071,36651,H26419,10000
5072,36652,H26499,10000
5073,36653,H26499,10000
5074,3668,H268,10000
5075,3669,H269,0
5076,3670,H5203,10000
5077,3671,H5213,10000
5078,36720,H52209,10000
5079,36721,H52229,10000
5080,36722,H52219,10000
5081,36731,H5231,0
5082,36732,H5232,0
5083,3674,H524,0
5084,36751,H52529,10000
5085,36752,H52519,10000
5086,36753,H52539,10000
5087,36781,H526,10000
5088,36789,H526,10000
5089,3679,H527,0
5090,36800,H53009,10000
5091,36801,H53039,10000
5092,36802,H53019,10000
5093,36803,H53029,10000
5094,36810,H5310,10000
5095,36811,H53139,10000
5096,36812,H53129,10000
5097,36813,H53149,10000
5098,36814,H5315,0
5099,36815,H5319,10000
5100,36816,H5316,10000
5101,36816,R483,10000
5102,3682,H532,0
5103,36830,H5330,0
5104,36831,H5334,0
5105,36832,H5333,0
5106,36833,H5332,0
5107,36834,H5331,0
5108,36840,H5340,0
5109,36841,H53419,10000
5110,36842,H53429,10000
5111,36843,H53439,10000
5112,36844,H53459,10000
5113,36845,H53489,10000
5114,36846,H53469,10000
5115,36847,H5347,0
5116,36851,H5354,0
5117,36852,H5353,0
5118,36853,H5355,0
5119,36854,H5351,0
5120,36855,H5352,0
5121,36859,H5359,10000
5122,36860,H5360,0
5123,36861,H5363,0
5124,36862,H5362,0
5125,36863,H5361,0
5126,36869,H5369,0
5127,3688,H538,10000
5128,3689,H539,0
5129,36900,H540X33,10000
5130,36901,H540X55,10000
5131,36902,H5440,10000
5132,36903,H540X45,10000
5133,36903,H540X54,10000
5134,36904,H540X44,10000
5135,36905,H5440,10000
5136,36906,H540X35,10000
5137,36906,H540X53,10000
5138,36907,H540X34,10000
5139,36907,H540X43,10000
5140,36908,H540X33,10000
5141,36910,H5450,10000
5142,36911,H5410,10000
5143,36912,H541152,10000
5144,36912,H541225,10000
5145,36913,H541142,10000
5146,36913,H541224,10000
5147,36914,H541132,10000
5148,36914,H541223,10000
5149,36915,H5410,10000
5150,36916,H541151,10000
5151,36916,H541215,10000
5152,36917,H541141,10000
5153,36917,H541214,10000
5154,36918,H541131,10000
5155,36918,H541213,10000
5156,36920,H542X11,10000
5157,36920,H542X12,10000
5158,36920,H542X21,10000
5159,36920,H542X22,10000
5160,36921,H5450,10000
5161,36922,H542X22,10000
5162,36923,H5450,10000
5163,36924,H542X12,10000
5164,36924,H542X21,10000
5165,36925,H542X11,10000
5166,3693,H543,0
5167,3694,H548,0
5168,36960,H5440,10000
5169,36961,H5440,10000
5170,36962,H54415A,10000
5171,36962,H5442A5,10000
5172,36963,H54415A,10000
5173,36963,H5442A5,10000
5174,36964,H5440,10000
5175,36965,H54414A,10000
5176,36965,H5442A4,10000
5177,36966,H5440,10000
5178,36966,H54414A,10000
5179,36966,H5442A4,10000
5180,36967,H5440,10000
5181,36968,H54413A,10000
5182,36968,H5442A3,10000
5183,36969,H54413A,10000
5184,36969,H5442A3,10000
5185,36970,H5450,10000
5186,36971,H5450,10000
5187,36972,H5450,10000
5188,36973,H5450,10000
5189,36973,H54512A,10000
5190,36973,H5452A2,10000
5191,36974,H5450,10000
5192,36975,H5450,10000
5193,36976,H5450,10000
5194,36976,H54511A,10000
5195,36976,H5452A1,10000
5196,3698,H5460,10000
5197,3699,H547,10000
5198,37000,H16009,10000
5199,37001,H16049,10000
5200,37002,H16029,10000
5201,37003,H16019,10000
5202,37004,H16039,10000
5203,37005,H16069,10000
5204,37006,H16079,10000
5205,37007,H16059,10000
5206,37020,H16109,10000
5207,37021,H16149,10000
5208,37022,H16119,10000
5209,37023,H16129,10000
5210,37024,H16139,10000
5211,37031,H16259,10000
5212,37032,H16269,10000
5213,37033,H16229,10000
5214,37034,H16219,10000
5215,37035,H16239,10000
5216,37040,H16209,10000
5217,37044,H16299,10000
5218,37049,H16299,10000
5219,37050,H16309,10000
5220,37052,H16329,10000
5221,37054,H16339,10000
5222,37055,H16319,10000
5223,37059,H16399,10000
5224,37060,H16409,10000
5225,37061,H16439,10000
5226,37062,H16429,10000
5227,37063,H16449,10000
5228,37064,H16419,10000
5229,3708,H168,10000
5230,3709,H169,0
5231,37100,H179,10000
5232,37101,H17819,10000
5233,37102,H17829,10000
5234,37103,H1713,10000
5235,37104,H1703,10000
5236,37105,A1859,10000
5237,37110,H18009,10000
5238,37111,H18019,10000
5239,37112,H18069,10000
5240,37113,H18059,10000
5241,37114,H18049,10000
5242,37115,H18039,10000
5243,37116,H18029,10000
5244,37120,H1820,0
5245,37121,H18229,10000
5246,37122,H18239,10000
5247,37123,H1813,10000
5248,37124,H18219,10000
5249,37130,H1830,0
5250,37131,H18319,10000
5251,37132,H18329,10000
5252,37133,H18339,10000
5253,37140,H1840,0
5254,37141,H18419,10000
5255,37142,H18839,10000
5256,37143,H18429,10000
5257,37144,H1843,0
5258,37145,H18449,10000
5259,37146,H18459,10000
5260,37148,H18469,10000
5261,37149,H1849,10000
5262,37150,H1850,0
5263,37151,H1852,0
5264,37152,H1859,10000
5265,37153,H1853,0
5266,37154,H1854,0
5267,37155,H1855,0
5268,37156,H1859,10000
5269,37157,H1851,0
5270,37158,H1859,10000
5271,37160,H18609,10000
5272,37161,H18619,10000
5273,37162,H18629,10000
5274,37170,H1870,10000
5275,37171,H18719,10000
5276,37172,H18739,10000
5277,37173,H18729,10000
5278,37181,H18819,10000
5279,37182,H18829,10000
5280,37189,H18899,10000
5281,3719,H189,0
5282,37200,H1033,10000
5283,37201,H10239,10000
5284,37202,H10019,10000
5285,37203,H10029,10000
5286,37204,H10229,10000
5287,37205,H1013,10000
5288,37206,H10219,10000
5289,37210,H10409,10000
5290,37211,H10429,10000
5291,37212,H10439,10000
5292,37213,H1044,10000
5293,37214,H1045,10000
5294,37215,H1089,10000
5295,37220,H10509,10000
5296,37221,H10529,10000
5297,37222,H10539,10000
5298,37230,H109,0
5299,37231,H1089,10000
5300,37233,H1089,10000
5301,37234,H10819,10000
5302,37239,H1089,10000
5303,37240,H11009,10000
5304,37241,H11049,10000
5305,37242,H11059,10000
5306,37243,H11029,10000
5307,37244,H11039,10000
5308,37245,H11069,10000
5309,37250,H1110,0
5310,37251,H11159,10000
5311,37252,H11819,10000
5312,37253,H11149,10000
5313,37254,H11129,10000
5314,37255,H11139,10000
5315,37256,H11119,10000
5316,37261,H11229,10000
5317,37262,H11219,10000
5318,37263,H11239,10000
5319,37264,H11249,10000
5320,37271,H11439,10000
5321,37272,H1133,10000
5322,37273,H11429,10000
5323,37274,H11419,10000
5324,37275,H11449,10000
5325,37281,H11829,10000
5326,37289,H1189,10000
5327,3729,H119,0
5328,37300,H01009,10000
5329,37301,H01019,10000
5330,37302,H01029,10000
5331,37311,H00019,10000
5332,37312,H00029,10000
5333,37313,H00039,10000
5334,3732,H0019,10000
5335,37331,H01139,10000
5336,37332,H01119,10000
5337,37333,H01149,10000
5338,37334,H01129,10000
5339,3734,H018,10000
5340,3735,H018,10000
5341,3736,H018,10000
5342,3738,H018,10000
5343,3739,H019,0
5344,37400,H02009,10000
5345,37401,H02039,10000
5346,37402,H02029,10000
5347,37403,H02049,10000
5348,37404,H02019,10000
5349,37405,H02059,10000
5350,37410,H02109,10000
5351,37411,H02139,10000
5352,37412,H02129,10000
5353,37413,H02149,10000
5354,37414,H02119,10000
5355,37420,H02209,10000
5356,37421,H02239,10000
5357,37422,H02229,10000
5358,37423,H02219,10000
5359,37430,H02409,10000
5360,37431,H02439,10000
5361,37432,H02429,10000
5362,37433,H02419,10000
5363,37434,H0236,10000
5364,37441,H02539,10000
5365,37443,H02519,10000
5366,37444,H0259,10000
5367,37445,H0259,10000
5368,37446,H02529,10000
5369,37450,H0270,0
5370,37451,H0266,10000
5371,37452,H02719,10000
5372,37453,H02739,10000
5373,37454,H02869,10000
5374,37455,H02729,10000
5375,37456,H0279,10000
5376,37481,H0289,10000
5377,37482,H02849,10000
5378,37483,H02859,10000
5379,37484,H02829,10000
5380,37485,H02879,10000
5381,37486,H02819,10000
5382,37487,H02839,10000
5383,37489,H0289,10000
5384,3749,H029,0
5385,37500,H04009,10000
5386,37501,H04019,10000
5387,37502,H04029,10000
5388,37503,H04039,10000
5389,37511,H04119,10000
5390,37512,H04139,10000
5391,37513,H04149,10000
5392,37514,H04159,10000
5393,37515,H04129,10000
5394,37516,H04169,10000
5395,37520,H04209,10000
5396,37521,H04219,10000
5397,37522,H04229,10000
5398,37530,H04309,10000
5399,37531,H04339,10000
5400,37532,H04329,10000
5401,37533,H04319,10000
5402,37541,H04429,10000
5403,37542,H04419,10000
5404,37543,H04439,10000
5405,37551,H04529,10000
5406,37552,H04569,10000
5407,37553,H04549,10000
5408,37554,H04579,10000
5409,37555,H04539,10000
5410,37556,H04559,10000
5411,37557,H04519,10000
5412,37561,H04619,10000
5413,37569,H0469,0
5414,37581,H04819,10000
5415,37589,H0489,10000
5416,3759,H049,0
5417,37600,H0500,0
5418,37601,H05019,10000
5419,37602,H05039,10000
5420,37603,H05029,10000
5421,37604,H05049,10000
5422,37610,H0510,0
5423,37611,H05119,10000
5424,37612,H05129,10000
5425,37613,H0589,10000
5426,37621,H0589,10000
5427,37622,H0589,10000
5428,37630,H0520,0
5429,37631,H05249,10000
5430,37632,H05239,10000
5431,37633,H05229,10000
5432,37634,H05259,10000
5433,37635,H05269,10000
5434,37636,H05219,10000
5435,37640,H0530,0
5436,37641,H0589,10000
5437,37642,H05359,10000
5438,37643,H05329,10000
5439,37644,H0589,10000
5440,37645,H05319,10000
5441,37646,H05349,10000
5442,37647,H05339,10000
5443,37650,H05409,10000
5444,37651,H05419,10000
5445,37652,H05429,10000
5446,3766,H0553,10000
5447,37681,H05819,10000
5448,37682,H05829,10000
5449,37689,H0589,10000
5450,3769,H059,0
5451,37700,H4710,0
5452,37701,H4711,0
5453,37702,H4712,0
5454,37703,H4713,0
5455,37704,H47149,10000
5456,37710,H4720,0
5457,37711,H47219,10000
5458,37712,H47299,10000
5459,37713,H47299,10000
5460,37714,H47239,10000
5461,37715,H47299,10000
5462,37716,H4722,0
5463,37721,H47329,10000
5464,37722,H47399,10000
5465,37723,H47319,10000
5466,37724,H47339,10000
5467,37730,H469,0
5468,37731,H4600,10000
5469,37732,H4610,10000
5470,37733,H462,0
5471,37734,H463,0
5472,37739,H468,0
5473,37741,H47019,10000
5474,37742,H47029,10000
5475,37743,H47039,10000
5476,37749,H47099,10000
5477,37751,H4749,10000
5478,37752,H4742,10000
5479,37753,H4743,0
5480,37754,H4741,0
5481,37761,H47529,10000
5482,37762,H47539,10000
5483,37763,H47519,10000
5484,37771,H47639,10000
5485,37772,H47649,10000
5486,37773,H47629,10000
5487,37775,H47619,10000
5488,3779,H479,10000
5489,37800,H5000,0
5490,37801,H50011,10000
5491,37801,H50012,10000
5492,37802,H50021,10000
5493,37802,H50022,10000
5494,37803,H50031,10000
5495,37803,H50032,10000
5496,37804,H50041,10000
5497,37804,H50042,10000
5498,37805,H5005,0
5499,37806,H5006,0
5500,37807,H5007,0
5501,37808,H5008,0
5502,37810,H5010,0
5503,37811,H50111,10000
5504,37811,H50112,10000
5505,37812,H50121,10000
5506,37812,H50122,10000
5507,37813,H50131,10000
5508,37813,H50132,10000
5509,37814,H50141,10000
5510,37814,H50142,10000
5511,37815,H5015,0
5512,37816,H5016,0
5513,37817,H5017,0
5514,37818,H5018,0
5515,37820,H5030,0
5516,37821,H50311,10000
5517,37821,H50312,10000
5518,37822,H5032,0
5519,37823,H50331,10000
5520,37823,H50332,10000
5521,37824,H5034,0
5522,37830,H5040,0
5523,37831,H5021,10000
5524,37831,H5022,10000
5525,37832,H5021,10000
5526,37832,H5022,10000
5527,37833,H50411,10000
5528,37833,H50412,10000
5529,37834,H5042,0
5530,37835,H5043,0
5531,37840,H5050,0
5532,37841,H5051,0
5533,37842,H5052,0
5534,37843,H5053,0
5535,37844,H5054,0
5536,37845,H5055,0
5537,37850,H49889,10000
5538,37851,H4900,10000
5539,37852,H4900,10000
5540,37853,H4910,10000
5541,37854,H4920,10000
5542,37855,H4940,10000
5543,37856,H4930,10000
5544,37860,H5060,0
5545,37861,H50611,10000
5546,37861,H50612,10000
5547,37862,H5069,10000
5548,37863,H5069,10000
5549,37871,H50811,10000
5550,37871,H50812,10000
5551,37872,H5089,10000
5552,37873,H5089,10000
5553,37881,H510,10000
5554,37882,H510,10000
5555,37883,H5111,0
5556,37884,H5112,0
5557,37885,H518,10000
5558,37886,H5120,10000
5559,37887,H518,10000
5560,3789,H519,10000
5561,37900,H15009,10000
5562,37900,H15109,10000
5563,37901,H15119,10000
5564,37902,H15129,10000
5565,37903,H15019,10000
5566,37904,H15059,10000
5567,37905,H15049,10000
5568,37906,H15029,10000
5569,37907,H15039,10000
5570,37909,H15099,10000
5571,37911,H15849,10000
5572,37912,H15839,10000
5573,37913,H15819,10000
5574,37914,H15829,10000
5575,37915,H15859,10000
5576,37916,H1589,10000
5577,37919,H1589,10000
5578,37921,H43819,10000
5579,37922,H4323,10000
5580,37923,H4313,10000
5581,37924,H43399,10000
5582,37925,H43319,10000
5583,37926,H4303,10000
5584,37927,H43829,10000
5585,37929,H4389,10000
5586,37931,H2703,10000
5587,37932,H27119,10000
5588,37933,H27129,10000
5589,37934,H27139,10000
5590,37939,H278,10000
5591,37940,H5700,10000
5592,37941,H5702,0
5593,37942,H5703,0
5594,37943,H5704,0
5595,37945,H5701,0
5596,37946,H57059,10000
5597,37949,H5709,0
5598,37950,H5500,0
5599,37951,H5501,0
5600,37952,H5502,0
5601,37953,H5503,0
5602,37954,H5509,10000
5603,37955,H5504,0
5604,37956,H5509,10000
5605,37957,H5581,0
5606,37958,H5589,10000
5607,37959,H5589,10000
5608,37960,H5940,0
5609,37961,H5941,0
5610,37962,H5942,0
5611,37963,H5943,0
5612,3798,H578,10000
5613,37990,H579,10000
5614,37991,H5713,10000
5615,37992,H578,10000
5616,37993,H578,10000
5617,37999,H578,10000
5618,38000,H61009,10000
5619,38001,H61019,10000
5620,38002,H61029,10000
5621,38003,H61039,10000
5622,38010,H6000,10000
5623,38010,H6010,10000
5624,38010,H60319,10000
5625,38010,H60329,10000
5626,38010,H60399,10000
5627,38011,H6193,10000
5628,38012,H60339,10000
5629,38013,H6240,10000
5630,38014,H6020,10000
5631,38015,H628X1,10000
5632,38016,H60399,10000
5633,38021,H6040,10000
5634,38022,H60509,10000
5635,38022,H60519,10000
5636,38022,H60529,10000
5637,38022,H60539,10000
5638,38022,H60549,10000
5639,38022,H60559,10000
5640,38022,H60599,10000
5641,38023,H6060,10000
5642,38023,H608X1,10000
5643,38023,H6090,10000
5644,38030,H61109,10000
5645,38031,H61129,10000
5646,38032,H61119,10000
5647,38039,H61199,10000
5648,3804,H6123,10000
5649,38050,H61309,10000
5650,38050,H61399,10000
5651,38051,H61319,10000
5652,38052,H61399,10000
5653,38053,H61329,10000
5654,38081,H61819,10000
5655,38089,H61899,10000
5656,3809,H6193,10000
5657,38100,H65199,10000
5658,38101,H6500,10000
5659,38102,H65119,10000
5660,38103,H65119,10000
5661,38104,H65119,10000
5662,38105,H65119,10000
5663,38106,H65119,10000
5664,38110,H6520,10000
5665,38119,H6520,10000
5666,38120,H6530,10000
5667,38129,H6530,10000
5668,3813,H65499,10000
5669,3814,H6590,10000
5670,38150,H68009,10000
5671,38151,H68019,10000
